time_stamp;pm2_5_atm
21/10/2022;19.00
21/10/2022;15.40
21/10/2022;7.20
21/10/2022;19.60
22/10/2022;26.20
22/10/2022;8.80
22/10/2022;9.30
22/10/2022;12.90
22/10/2022;16.90
22/10/2022;7.00
22/10/2022;10.40
22/10/2022;12.40
22/10/2022;16.50
22/10/2022;9.10
22/10/2022;7.60
22/10/2022;6.30
22/10/2022;9.30
22/10/2022;7.90
22/10/2022;5.50
22/10/2022;4.10
22/10/2022;3.50
22/10/2022;2.60
22/10/2022;3.50
22/10/2022;3.80
22/10/2022;5.80
22/10/2022;5.20
22/10/2022;7.80
22/10/2022;19.90
23/10/2022;34.40
23/10/2022;13.60
23/10/2022;13.30
23/10/2022;7.70
23/10/2022;8.50
23/10/2022;15.90
23/10/2022;10.60
23/10/2022;5.60
23/10/2022;4.50
23/10/2022;4.20
23/10/2022;5.80
23/10/2022;9.50
23/10/2022;10.50
23/10/2022;8.20
23/10/2022;12.00
23/10/2022;4.10
23/10/2022;3.10
23/10/2022;3.40
23/10/2022;3.60
23/10/2022;3.80
23/10/2022;4.00
23/10/2022;6.40
23/10/2022;20.50
23/10/2022;49.10
24/10/2022;15.70
24/10/2022;20.20
24/10/2022;10.40
24/10/2022;8.50
24/10/2022;8.90
24/10/2022;9.60
24/10/2022;8.10
24/10/2022;8.50
24/10/2022;9.00
24/10/2022;3.30
24/10/2022;2.00
24/10/2022;4.80
24/10/2022;16.70
24/10/2022;7.80
24/10/2022;6.30
24/10/2022;5.70
24/10/2022;4.60
24/10/2022;3.90
24/10/2022;3.00
24/10/2022;2.10
24/10/2022;1.70
24/10/2022;1.10
24/10/2022;1.60
24/10/2022;3.20
25/10/2022;10.40
25/10/2022;9.70
25/10/2022;4.30
25/10/2022;10.60
25/10/2022;3.60
25/10/2022;3.80
25/10/2022;4.20
25/10/2022;4.30
25/10/2022;5.20
25/10/2022;5.20
25/10/2022;19.40
25/10/2022;12.10
25/10/2022;10.50
25/10/2022;8.40
25/10/2022;6.60
25/10/2022;16.10
25/10/2022;7.90
25/10/2022;4.70
25/10/2022;4.20
25/10/2022;4.50
25/10/2022;3.80
25/10/2022;7.20
25/10/2022;5.50
25/10/2022;15.90
26/10/2022;13.10
26/10/2022;8.20
26/10/2022;9.00
26/10/2022;8.40
26/10/2022;10.20
26/10/2022;7.30
26/10/2022;15.00
26/10/2022;12.00
26/10/2022;9.70
26/10/2022;7.70
26/10/2022;8.70
26/10/2022;22.30
26/10/2022;8.20
26/10/2022;14.60
26/10/2022;12.30
26/10/2022;11.60
26/10/2022;7.80
26/10/2022;8.60
26/10/2022;9.10
26/10/2022;4.40
26/10/2022;5.80
26/10/2022;13.50
26/10/2022;10.30
26/10/2022;14.20
27/10/2022;38.50
27/10/2022;8.10
27/10/2022;7.70
27/10/2022;7.90
27/10/2022;6.10
27/10/2022;8.90
27/10/2022;14.60
27/10/2022;11.70
27/10/2022;12.70
27/10/2022;12.20
27/10/2022;10.70
27/10/2022;10.00
27/10/2022;16.40
27/10/2022;10.10
27/10/2022;9.80
27/10/2022;10.20
27/10/2022;9.10
27/10/2022;8.20
27/10/2022;8.70
27/10/2022;8.10
27/10/2022;9.60
27/10/2022;8.50
27/10/2022;14.20
27/10/2022;33.60
28/10/2022;15.60
28/10/2022;12.60
28/10/2022;13.60
28/10/2022;12.10
28/10/2022;11.50
28/10/2022;11.10
28/10/2022;11.50
28/10/2022;13.70
28/10/2022;15.00
28/10/2022;15.20
28/10/2022;14.60
28/10/2022;14.80
28/10/2022;32.50
28/10/2022;33.10
28/10/2022;19.00
28/10/2022;15.40
28/10/2022;16.00
28/10/2022;16.30
28/10/2022;19.20
28/10/2022;21.20
28/10/2022;19.00
28/10/2022;15.50
28/10/2022;27.10
28/10/2022;38.50
29/10/2022;20.60
29/10/2022;19.00
29/10/2022;19.40
29/10/2022;22.40
29/10/2022;25.80
29/10/2022;28.60
29/10/2022;33.60
29/10/2022;29.20
29/10/2022;53.30
29/10/2022;46.20
29/10/2022;22.30
29/10/2022;22.60
29/10/2022;24.80
29/10/2022;24.70
29/10/2022;18.60
29/10/2022;12.50
29/10/2022;9.90
29/10/2022;8.60
29/10/2022;6.10
29/10/2022;5.00
29/10/2022;4.80
29/10/2022;7.40
29/10/2022;27.10
29/10/2022;27.30
30/10/2022;50.40
30/10/2022;14.10
30/10/2022;5.40
30/10/2022;5.40
30/10/2022;3.30
30/10/2022;3.50
30/10/2022;5.00
30/10/2022;8.90
30/10/2022;8.10
30/10/2022;9.00
30/10/2022;7.60
30/10/2022;6.10
30/10/2022;10.20
30/10/2022;17.50
30/10/2022;8.80
30/10/2022;7.80
30/10/2022;5.40
30/10/2022;8.50
30/10/2022;6.70
30/10/2022;5.40
30/10/2022;8.70
30/10/2022;8.70
30/10/2022;8.00
30/10/2022;11.80
31/10/2022;8.00
31/10/2022;6.20
31/10/2022;6.70
31/10/2022;6.00
31/10/2022;4.80
31/10/2022;7.50
31/10/2022;5.50
31/10/2022;8.90
31/10/2022;7.80
31/10/2022;9.80
31/10/2022;7.00
31/10/2022;9.80
31/10/2022;16.60
31/10/2022;9.50
31/10/2022;9.90
31/10/2022;8.20
31/10/2022;9.00
31/10/2022;10.70
31/10/2022;9.50
31/10/2022;10.00
31/10/2022;12.30
31/10/2022;11.90
31/10/2022;10.30
31/10/2022;30.10
1/11/2022;19.40
1/11/2022;10.70
1/11/2022;8.30
1/11/2022;7.10
1/11/2022;9.60
1/11/2022;17.00
1/11/2022;37.20
1/11/2022;20.50
1/11/2022;10.30
1/11/2022;12.60
1/11/2022;16.00
1/11/2022;14.20
1/11/2022;17.70
1/11/2022;19.50
1/11/2022;14.40
1/11/2022;18.50
1/11/2022;9.50
1/11/2022;10.50
1/11/2022;14.90
1/11/2022;15.50
1/11/2022;14.50
1/11/2022;18.90
1/11/2022;29.70
1/11/2022;19.90
2/11/2022;25.40
2/11/2022;23.50
2/11/2022;25.70
2/11/2022;20.40
2/11/2022;21.50
2/11/2022;15.00
2/11/2022;13.10
2/11/2022;11.20
2/11/2022;7.90
2/11/2022;5.80
2/11/2022;4.50
2/11/2022;4.70
2/11/2022;5.80
2/11/2022;8.00
2/11/2022;5.80
2/11/2022;6.80
2/11/2022;4.00
2/11/2022;5.20
2/11/2022;5.30
2/11/2022;4.00
2/11/2022;3.20
2/11/2022;3.60
2/11/2022;3.30
2/11/2022;1.30
3/11/2022;0.90
3/11/2022;2.20
3/11/2022;1.40
3/11/2022;1.20
3/11/2022;2.00
3/11/2022;2.10
3/11/2022;2.40
3/11/2022;2.00
3/11/2022;0.90
3/11/2022;1.10
3/11/2022;5.60
3/11/2022;2.80
3/11/2022;2.30
3/11/2022;4.80
3/11/2022;1.20
3/11/2022;1.60
3/11/2022;2.60
3/11/2022;1.50
3/11/2022;2.00
3/11/2022;3.10
3/11/2022;2.40
3/11/2022;3.60
4/11/2022;12.50
4/11/2022;5.40
4/11/2022;6.10
4/11/2022;3.60
4/11/2022;6.70
4/11/2022;4.00
4/11/2022;2.10
4/11/2022;2.20
4/11/2022;3.00
4/11/2022;5.20
4/11/2022;4.10
4/11/2022;5.70
4/11/2022;12.60
4/11/2022;12.00
4/11/2022;9.50
4/11/2022;5.30
4/11/2022;7.40
4/11/2022;6.80
4/11/2022;4.80
4/11/2022;4.60
4/11/2022;4.30
4/11/2022;4.70
4/11/2022;5.70
4/11/2022;6.80
5/11/2022;14.50
5/11/2022;10.30
5/11/2022;6.40
5/11/2022;6.10
5/11/2022;6.20
5/11/2022;9.20
5/11/2022;4.30
5/11/2022;3.90
5/11/2022;5.10
5/11/2022;5.00
5/11/2022;4.10
5/11/2022;6.50
5/11/2022;16.60
5/11/2022;16.20
5/11/2022;8.10
5/11/2022;9.70
5/11/2022;7.30
5/11/2022;6.80
5/11/2022;5.20
5/11/2022;6.50
5/11/2022;5.30
5/11/2022;6.30
5/11/2022;6.10
5/11/2022;7.20
6/11/2022;6.40
6/11/2022;8.20
6/11/2022;6.40
6/11/2022;8.20
6/11/2022;5.80
6/11/2022;5.10
6/11/2022;4.60
6/11/2022;5.50
6/11/2022;5.30
6/11/2022;14.60
6/11/2022;7.20
6/11/2022;6.70
6/11/2022;11.50
6/11/2022;8.60
6/11/2022;7.30
6/11/2022;6.80
6/11/2022;7.40
6/11/2022;7.20
6/11/2022;5.80
6/11/2022;4.20
6/11/2022;3.20
6/11/2022;5.00
6/11/2022;37.40
6/11/2022;9.10
7/11/2022;4.20
7/11/2022;4.30
7/11/2022;5.90
7/11/2022;9.40
7/11/2022;21.20
7/11/2022;12.30
7/11/2022;10.30
7/11/2022;14.80
7/11/2022;8.70
7/11/2022;7.40
7/11/2022;7.20
7/11/2022;9.20
7/11/2022;15.00
7/11/2022;13.70
7/11/2022;11.10
7/11/2022;9.40
7/11/2022;9.00
7/11/2022;4.60
7/11/2022;4.60
7/11/2022;7.30
7/11/2022;6.50
7/11/2022;14.70
7/11/2022;7.00
7/11/2022;15.10
8/11/2022;16.80
8/11/2022;11.30
8/11/2022;14.10
8/11/2022;18.50
8/11/2022;12.70
8/11/2022;10.30
8/11/2022;11.40
8/11/2022;10.50
8/11/2022;9.70
8/11/2022;10.30
8/11/2022;8.10
8/11/2022;8.70
8/11/2022;14.60
8/11/2022;14.40
8/11/2022;9.90
8/11/2022;8.10
8/11/2022;8.00
8/11/2022;7.80
8/11/2022;12.90
8/11/2022;11.80
8/11/2022;9.90
8/11/2022;11.50
8/11/2022;7.60
8/11/2022;13.60
9/11/2022;19.70
9/11/2022;35.80
9/11/2022;15.90
9/11/2022;13.80
9/11/2022;9.40
9/11/2022;7.50
9/11/2022;7.20
9/11/2022;6.50
9/11/2022;6.80
9/11/2022;6.30
9/11/2022;5.50
9/11/2022;7.60
9/11/2022;9.30
9/11/2022;10.40
9/11/2022;8.70
9/11/2022;6.70
9/11/2022;7.10
9/11/2022;5.70
9/11/2022;6.90
9/11/2022;5.10
9/11/2022;4.80
9/11/2022;8.70
9/11/2022;27.20
9/11/2022;56.80
10/11/2022;51.70
10/11/2022;45.10
10/11/2022;16.30
10/11/2022;13.70
10/11/2022;8.50
10/11/2022;5.60
10/11/2022;5.90
10/11/2022;5.00
10/11/2022;5.60
10/11/2022;5.10
10/11/2022;5.80
10/11/2022;6.50
10/11/2022;10.20
10/11/2022;7.60
10/11/2022;6.00
10/11/2022;5.60
10/11/2022;5.40
10/11/2022;4.40
10/11/2022;8.70
10/11/2022;16.40
10/11/2022;8.10
10/11/2022;10.80
10/11/2022;17.00
10/11/2022;99.10
11/11/2022;95.60
11/11/2022;69.60
11/11/2022;70.90
11/11/2022;26.70
11/11/2022;16.40
11/11/2022;15.60
11/11/2022;12.80
11/11/2022;7.70
11/11/2022;7.10
11/11/2022;6.70
11/11/2022;7.10
11/11/2022;9.60
11/11/2022;15.80
11/11/2022;16.00
11/11/2022;11.30
11/11/2022;6.60
11/11/2022;12.00
11/11/2022;10.90
11/11/2022;6.40
11/11/2022;6.40
11/11/2022;5.90
11/11/2022;7.20
11/11/2022;13.70
11/11/2022;21.70
12/11/2022;10.20
12/11/2022;7.30
12/11/2022;5.40
12/11/2022;4.80
12/11/2022;4.50
12/11/2022;5.40
12/11/2022;4.70
12/11/2022;7.60
12/11/2022;13.10
12/11/2022;8.00
12/11/2022;8.60
12/11/2022;8.60
12/11/2022;21.20
12/11/2022;37.40
12/11/2022;15.00
12/11/2022;6.60
12/11/2022;4.50
12/11/2022;6.30
12/11/2022;4.70
12/11/2022;4.90
12/11/2022;5.40
12/11/2022;5.40
12/11/2022;7.10
12/11/2022;16.40
13/11/2022;11.00
13/11/2022;9.40
13/11/2022;12.30
13/11/2022;15.90
13/11/2022;13.30
13/11/2022;15.20
13/11/2022;12.90
13/11/2022;12.60
13/11/2022;12.20
13/11/2022;10.20
13/11/2022;8.80
13/11/2022;9.20
13/11/2022;15.30
13/11/2022;18.80
13/11/2022;15.50
13/11/2022;11.50
13/11/2022;8.70
13/11/2022;8.60
13/11/2022;8.80
13/11/2022;8.60
13/11/2022;8.80
13/11/2022;17.70
13/11/2022;20.40
13/11/2022;17.20
14/11/2022;13.20
14/11/2022;12.00
14/11/2022;10.80
14/11/2022;8.00
14/11/2022;10.10
14/11/2022;10.60
14/11/2022;11.40
14/11/2022;10.30
14/11/2022;9.00
14/11/2022;8.10
14/11/2022;7.50
14/11/2022;10.00
14/11/2022;15.30
14/11/2022;9.70
14/11/2022;9.70
14/11/2022;5.30
14/11/2022;3.60
14/11/2022;3.20
14/11/2022;2.20
14/11/2022;2.50
14/11/2022;2.70
14/11/2022;5.10
14/11/2022;9.50
14/11/2022;9.40
15/11/2022;5.80
15/11/2022;7.40
15/11/2022;7.10
15/11/2022;5.50
15/11/2022;5.40
15/11/2022;6.70
15/11/2022;6.90
15/11/2022;13.00
15/11/2022;9.60
15/11/2022;8.90
15/11/2022;9.90
15/11/2022;8.30
15/11/2022;9.20
15/11/2022;26.30
15/11/2022;16.30
15/11/2022;17.50
15/11/2022;12.50
15/11/2022;9.60
15/11/2022;9.00
15/11/2022;6.80
15/11/2022;7.60
15/11/2022;4.40
15/11/2022;9.30
15/11/2022;11.60
16/11/2022;10.20
16/11/2022;13.60
16/11/2022;33.20
16/11/2022;31.50
16/11/2022;23.80
16/11/2022;12.60
16/11/2022;10.40
16/11/2022;7.30
16/11/2022;7.00
16/11/2022;6.70
16/11/2022;6.00
16/11/2022;8.30
16/11/2022;19.20
16/11/2022;11.60
16/11/2022;8.20
16/11/2022;7.50
16/11/2022;8.90
16/11/2022;7.30
16/11/2022;5.10
16/11/2022;5.60
16/11/2022;5.70
16/11/2022;7.90
16/11/2022;17.30
16/11/2022;24.10
17/11/2022;35.60
17/11/2022;24.20
17/11/2022;19.10
17/11/2022;13.80
17/11/2022;13.60
17/11/2022;12.40
17/11/2022;9.70
17/11/2022;8.30
17/11/2022;9.70
17/11/2022;10.20
17/11/2022;14.30
17/11/2022;17.20
17/11/2022;27.40
17/11/2022;21.60
17/11/2022;24.00
17/11/2022;16.80
17/11/2022;12.80
17/11/2022;11.80
17/11/2022;10.70
17/11/2022;14.40
17/11/2022;17.40
17/11/2022;12.70
17/11/2022;19.30
17/11/2022;40.60
18/11/2022;88.20
18/11/2022;51.00
18/11/2022;32.80
18/11/2022;21.50
18/11/2022;19.70
18/11/2022;17.50
18/11/2022;17.10
18/11/2022;15.20
18/11/2022;17.30
18/11/2022;15.60
18/11/2022;15.10
18/11/2022;13.60
18/11/2022;14.10
18/11/2022;12.60
18/11/2022;13.40
18/11/2022;14.20
18/11/2022;12.40
18/11/2022;13.40
18/11/2022;13.50
18/11/2022;15.10
18/11/2022;17.90
18/11/2022;18.00
18/11/2022;20.40
18/11/2022;21.90
19/11/2022;18.40
19/11/2022;17.50
19/11/2022;16.80
19/11/2022;17.10
19/11/2022;12.10
19/11/2022;1.00
19/11/2022;1.70
19/11/2022;6.10
19/11/2022;8.30
19/11/2022;6.10
19/11/2022;6.90
19/11/2022;10.10
19/11/2022;6.10
19/11/2022;24.10
19/11/2022;7.10
19/11/2022;7.10
19/11/2022;4.50
19/11/2022;2.70
19/11/2022;3.50
19/11/2022;5.30
19/11/2022;1.30
19/11/2022;1.80
19/11/2022;3.20
19/11/2022;9.00
20/11/2022;24.70
20/11/2022;27.60
20/11/2022;42.50
20/11/2022;37.80
20/11/2022;22.20
20/11/2022;23.10
20/11/2022;16.70
20/11/2022;16.90
20/11/2022;10.40
20/11/2022;6.60
20/11/2022;6.50
20/11/2022;8.30
20/11/2022;9.70
20/11/2022;9.10
20/11/2022;5.90
20/11/2022;9.70
20/11/2022;5.30
20/11/2022;8.60
20/11/2022;11.20
20/11/2022;5.80
20/11/2022;13.30
20/11/2022;13.90
20/11/2022;4.50
20/11/2022;17.90
21/11/2022;21.10
21/11/2022;16.70
21/11/2022;11.40
21/11/2022;3.90
21/11/2022;3.40
21/11/2022;1.40
21/11/2022;2.00
21/11/2022;1.60
21/11/2022;2.00
21/11/2022;1.80
21/11/2022;2.20
21/11/2022;3.80
21/11/2022;5.70
21/11/2022;7.90
21/11/2022;6.90
21/11/2022;7.80
21/11/2022;7.70
21/11/2022;6.80
21/11/2022;8.50
21/11/2022;7.10
21/11/2022;7.00
21/11/2022;5.90
21/11/2022;9.40
21/11/2022;18.00
22/11/2022;22.30
22/11/2022;5.60
22/11/2022;4.60
22/11/2022;7.30
22/11/2022;1.50
22/11/2022;3.10
22/11/2022;2.10
22/11/2022;2.50
22/11/2022;7.70
22/11/2022;8.20
22/11/2022;12.70
22/11/2022;11.40
22/11/2022;11.40
22/11/2022;10.20
22/11/2022;6.30
22/11/2022;6.60
22/11/2022;4.90
22/11/2022;7.10
22/11/2022;3.00
22/11/2022;2.90
22/11/2022;2.60
22/11/2022;1.50
22/11/2022;2.10
22/11/2022;12.70
23/11/2022;24.70
23/11/2022;15.90
23/11/2022;17.10
23/11/2022;11.40
23/11/2022;6.80
23/11/2022;8.00
23/11/2022;4.10
23/11/2022;3.00
23/11/2022;3.40
23/11/2022;2.80
23/11/2022;2.30
23/11/2022;4.80
23/11/2022;6.30
23/11/2022;7.90
23/11/2022;8.90
23/11/2022;5.20
23/11/2022;6.10
23/11/2022;7.10
23/11/2022;9.30
23/11/2022;7.00
23/11/2022;5.30
23/11/2022;9.70
23/11/2022;8.20
23/11/2022;19.10
24/11/2022;11.70
24/11/2022;13.90
24/11/2022;6.20
24/11/2022;9.70
24/11/2022;18.20
24/11/2022;19.50
24/11/2022;17.70
24/11/2022;30.20
24/11/2022;19.20
24/11/2022;8.00
24/11/2022;7.20
24/11/2022;7.30
24/11/2022;11.10
24/11/2022;12.10
24/11/2022;9.80
24/11/2022;7.40
24/11/2022;4.70
24/11/2022;4.50
24/11/2022;4.70
24/11/2022;11.00
24/11/2022;8.10
24/11/2022;6.20
24/11/2022;5.60
24/11/2022;6.30
25/11/2022;6.30
25/11/2022;8.90
25/11/2022;5.60
25/11/2022;3.90
25/11/2022;2.90
25/11/2022;5.70
25/11/2022;4.20
25/11/2022;3.10
25/11/2022;3.50
25/11/2022;4.00
25/11/2022;7.20
25/11/2022;9.30
25/11/2022;12.70
25/11/2022;6.00
25/11/2022;8.10
25/11/2022;6.20
25/11/2022;4.20
25/11/2022;5.30
25/11/2022;4.40
25/11/2022;4.20
25/11/2022;4.60
25/11/2022;4.50
25/11/2022;8.90
25/11/2022;9.70
26/11/2022;9.70
26/11/2022;8.50
26/11/2022;7.30
26/11/2022;13.30
26/11/2022;7.40
26/11/2022;6.60
26/11/2022;7.70
26/11/2022;14.10
26/11/2022;13.60
26/11/2022;15.20
26/11/2022;11.10
26/11/2022;31.10
26/11/2022;15.50
26/11/2022;13.10
26/11/2022;8.50
26/11/2022;8.70
26/11/2022;8.80
26/11/2022;7.00
26/11/2022;6.50
26/11/2022;13.20
26/11/2022;10.40
26/11/2022;10.40
26/11/2022;14.90
26/11/2022;15.10
27/11/2022;12.50
27/11/2022;26.30
27/11/2022;19.30
27/11/2022;8.10
27/11/2022;11.60
27/11/2022;11.10
27/11/2022;9.90
27/11/2022;10.00
27/11/2022;10.90
27/11/2022;9.90
27/11/2022;4.80
27/11/2022;6.40
27/11/2022;7.40
27/11/2022;12.20
27/11/2022;4.50
27/11/2022;6.70
27/11/2022;5.60
27/11/2022;3.70
27/11/2022;5.00
27/11/2022;4.50
27/11/2022;3.40
27/11/2022;7.10
27/11/2022;7.70
27/11/2022;4.40
28/11/2022;5.80
28/11/2022;5.90
28/11/2022;4.20
28/11/2022;4.20
28/11/2022;4.90
28/11/2022;7.20
28/11/2022;5.70
28/11/2022;4.50
28/11/2022;4.70
28/11/2022;4.10
28/11/2022;6.60
28/11/2022;14.60
28/11/2022;21.50
28/11/2022;8.80
28/11/2022;6.50
28/11/2022;4.20
28/11/2022;3.80
28/11/2022;4.60
28/11/2022;4.80
28/11/2022;4.50
28/11/2022;2.90
28/11/2022;2.50
28/11/2022;2.40
28/11/2022;5.40
29/11/2022;4.90
29/11/2022;4.40
29/11/2022;4.70
29/11/2022;7.80
29/11/2022;3.40
29/11/2022;4.90
29/11/2022;3.70
29/11/2022;5.20
29/11/2022;14.20
29/11/2022;12.20
29/11/2022;8.00
29/11/2022;11.00
29/11/2022;19.80
29/11/2022;7.00
29/11/2022;5.70
29/11/2022;5.00
29/11/2022;4.80
29/11/2022;4.00
29/11/2022;4.80
29/11/2022;5.20
29/11/2022;5.70
29/11/2022;9.40
29/11/2022;6.80
29/11/2022;15.30
30/11/2022;12.50
30/11/2022;12.70
30/11/2022;8.80
30/11/2022;8.10
30/11/2022;8.40
30/11/2022;7.20
30/11/2022;7.30
30/11/2022;7.70
30/11/2022;10.80
30/11/2022;8.30
30/11/2022;11.80
30/11/2022;20.00
30/11/2022;19.60
30/11/2022;22.00
30/11/2022;12.20
30/11/2022;9.90
30/11/2022;5.70
30/11/2022;3.70
30/11/2022;3.70
30/11/2022;3.30
30/11/2022;2.90
30/11/2022;5.50
30/11/2022;4.10
30/11/2022;5.30
1/12/2022;10.10
1/12/2022;8.60
1/12/2022;7.40
1/12/2022;7.80
1/12/2022;9.30
1/12/2022;10.50
1/12/2022;6.20
1/12/2022;5.40
1/12/2022;7.20
1/12/2022;6.70
1/12/2022;4.90
1/12/2022;6.80
1/12/2022;9.40
1/12/2022;11.60
1/12/2022;14.50
1/12/2022;25.10
1/12/2022;11.40
1/12/2022;19.30
1/12/2022;14.10
1/12/2022;9.20
1/12/2022;8.20
1/12/2022;6.90
1/12/2022;11.20
1/12/2022;14.50
2/12/2022;9.40
2/12/2022;6.90
2/12/2022;5.90
2/12/2022;4.90
2/12/2022;4.70
2/12/2022;5.10
2/12/2022;5.10
2/12/2022;3.90
2/12/2022;4.70
2/12/2022;4.10
2/12/2022;5.70
2/12/2022;9.20
2/12/2022;8.10
2/12/2022;16.10
2/12/2022;7.60
2/12/2022;5.60
2/12/2022;7.70
2/12/2022;8.00
2/12/2022;7.20
2/12/2022;7.00
2/12/2022;5.30
2/12/2022;33.20
2/12/2022;13.30
2/12/2022;10.00
3/12/2022;7.70
3/12/2022;8.50
3/12/2022;10.10
3/12/2022;7.10
3/12/2022;7.10
3/12/2022;8.00
3/12/2022;7.00
3/12/2022;9.40
3/12/2022;8.90
3/12/2022;8.50
3/12/2022;7.30
3/12/2022;10.30
3/12/2022;10.30
3/12/2022;13.10
3/12/2022;31.40
3/12/2022;8.20
3/12/2022;8.20
3/12/2022;12.00
3/12/2022;8.70
3/12/2022;8.30
3/12/2022;7.00
3/12/2022;9.80
3/12/2022;16.90
3/12/2022;13.80
4/12/2022;11.80
4/12/2022;13.20
4/12/2022;12.30
4/12/2022;9.10
4/12/2022;10.90
4/12/2022;7.80
4/12/2022;7.30
4/12/2022;6.40
4/12/2022;6.60
4/12/2022;5.30
4/12/2022;5.90
4/12/2022;7.80
4/12/2022;8.50
4/12/2022;10.70
4/12/2022;11.40
4/12/2022;10.70
4/12/2022;8.50
4/12/2022;7.10
4/12/2022;5.90
4/12/2022;9.10
4/12/2022;8.20
4/12/2022;9.80
4/12/2022;7.90
4/12/2022;16.80
5/12/2022;12.60
5/12/2022;7.60
5/12/2022;7.90
5/12/2022;8.30
5/12/2022;8.40
5/12/2022;8.10
5/12/2022;7.30
5/12/2022;8.90
5/12/2022;7.70
5/12/2022;8.60
5/12/2022;8.10
5/12/2022;8.70
5/12/2022;9.10
5/12/2022;12.30
5/12/2022;27.10
5/12/2022;13.30
5/12/2022;8.00
5/12/2022;19.80
5/12/2022;3.40
5/12/2022;4.20
5/12/2022;6.90
5/12/2022;7.30
5/12/2022;5.30
5/12/2022;7.50
6/12/2022;9.70
6/12/2022;8.60
6/12/2022;8.20
6/12/2022;7.80
6/12/2022;7.20
6/12/2022;6.10
6/12/2022;4.80
6/12/2022;5.00
6/12/2022;4.60
6/12/2022;4.60
6/12/2022;6.20
6/12/2022;6.70
6/12/2022;15.50
6/12/2022;11.00
6/12/2022;10.80
6/12/2022;8.70
6/12/2022;11.20
6/12/2022;9.80
6/12/2022;12.20
6/12/2022;14.30
6/12/2022;3.50
6/12/2022;4.00
6/12/2022;5.60
6/12/2022;9.50
7/12/2022;7.10
7/12/2022;5.50
7/12/2022;7.70
7/12/2022;11.00
7/12/2022;12.20
7/12/2022;11.00
7/12/2022;9.10
7/12/2022;7.90
7/12/2022;8.20
7/12/2022;9.70
7/12/2022;11.10
7/12/2022;8.30
7/12/2022;10.40
7/12/2022;18.60
7/12/2022;16.20
7/12/2022;15.00
7/12/2022;21.90
7/12/2022;28.40
7/12/2022;30.00
7/12/2022;31.60
7/12/2022;30.60
7/12/2022;23.90
7/12/2022;23.50
7/12/2022;35.20
8/12/2022;23.70
8/12/2022;14.00
8/12/2022;12.90
8/12/2022;13.00
8/12/2022;12.10
8/12/2022;11.80
8/12/2022;12.30
8/12/2022;12.30
8/12/2022;10.30
8/12/2022;10.40
8/12/2022;12.50
8/12/2022;22.00
8/12/2022;16.90
8/12/2022;18.10
8/12/2022;15.60
8/12/2022;15.30
8/12/2022;22.40
8/12/2022;21.20
8/12/2022;16.40
8/12/2022;8.00
8/12/2022;5.70
8/12/2022;4.70
8/12/2022;4.60
9/12/2022;5.20
9/12/2022;5.70
9/12/2022;9.40
9/12/2022;5.70
9/12/2022;7.80
9/12/2022;5.80
9/12/2022;5.60
9/12/2022;6.70
9/12/2022;6.70
9/12/2022;7.60
9/12/2022;9.40
9/12/2022;9.90
9/12/2022;10.30
9/12/2022;11.20
9/12/2022;13.90
9/12/2022;9.50
9/12/2022;7.60
9/12/2022;8.40
9/12/2022;9.80
9/12/2022;7.50
9/12/2022;3.90
9/12/2022;4.90
9/12/2022;8.00
9/12/2022;11.20
10/12/2022;13.30
10/12/2022;13.80
10/12/2022;14.80
10/12/2022;9.50
10/12/2022;5.10
10/12/2022;3.50
10/12/2022;4.40
10/12/2022;4.50
10/12/2022;5.40
10/12/2022;5.30
10/12/2022;5.90
10/12/2022;5.40
10/12/2022;9.60
10/12/2022;9.10
10/12/2022;9.80
10/12/2022;9.40
10/12/2022;6.30
10/12/2022;4.00
10/12/2022;3.70
10/12/2022;3.90
10/12/2022;3.80
10/12/2022;4.10
10/12/2022;9.20
10/12/2022;11.20
11/12/2022;9.50
11/12/2022;6.80
11/12/2022;5.00
11/12/2022;6.10
11/12/2022;8.40
11/12/2022;7.70
11/12/2022;7.10
11/12/2022;9.50
11/12/2022;6.30
11/12/2022;5.60
11/12/2022;5.20
11/12/2022;4.10
11/12/2022;10.30
11/12/2022;16.50
11/12/2022;10.90
11/12/2022;4.30
11/12/2022;3.60
11/12/2022;3.90
11/12/2022;3.40
11/12/2022;4.70
11/12/2022;5.50
11/12/2022;4.00
11/12/2022;5.80
11/12/2022;7.70
12/12/2022;7.00
12/12/2022;9.90
12/12/2022;9.70
12/12/2022;10.70
12/12/2022;10.40
12/12/2022;7.80
12/12/2022;7.20
12/12/2022;7.80
12/12/2022;7.40
12/12/2022;6.30
12/12/2022;5.80
12/12/2022;5.10
12/12/2022;13.10
12/12/2022;14.10
12/12/2022;17.40
12/12/2022;12.40
12/12/2022;9.10
12/12/2022;9.80
12/12/2022;6.50
12/12/2022;6.00
12/12/2022;6.90
12/12/2022;9.10
12/12/2022;9.30
12/12/2022;10.60
13/12/2022;13.30
13/12/2022;13.90
13/12/2022;13.30
13/12/2022;11.00
13/12/2022;12.70
13/12/2022;11.90
13/12/2022;14.10
13/12/2022;12.90
13/12/2022;12.70
13/12/2022;21.00
13/12/2022;18.40
13/12/2022;16.20
13/12/2022;24.10
13/12/2022;26.70
13/12/2022;20.20
13/12/2022;17.40
13/12/2022;13.60
13/12/2022;13.40
13/12/2022;11.80
13/12/2022;11.60
13/12/2022;9.30
13/12/2022;9.30
